('Lg', 'hero2806'),{'model': 'hero2806', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Lg', 'price': '12471', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'N984'),{'model': 'N984', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '5', 'company': 'Lg', 'price': '34467', 'thickness': '20', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '9'}
('Lg', 'hero4173'),{'model': 'hero4173', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Lg', 'price': '32751', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Lg', 'blackberry1881'),{'model': 'blackberry1881', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '6195', 'thickness': '10', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('Lg', 'N4379'),{'model': 'N4379', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Lg', 'price': '14377', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Lg', 'blackberry686'),{'model': 'blackberry686', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Lg', 'price': '10065', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '26'}
('Lg', 'hero1529'),{'model': 'hero1529', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'Lg', 'price': '33308', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('Lg', 'blackberry2554'),{'model': 'blackberry2554', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '3', 'company': 'Lg', 'price': '6341', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '7'}
('Lg', 'N1221'),{'model': 'N1221', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Lg', 'price': '25480', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '12'}
('Lg', 'hero3316'),{'model': 'hero3316', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Lg', 'price': '2298', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '13'}
('Lg', 'N3296'),{'model': 'N3296', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Lg', 'price': '38732', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'N2301'),{'model': 'N2301', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Lg', 'price': '26216', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '30'}
('Lg', 'hero4074'),{'model': 'hero4074', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Lg', 'price': '20658', 'thickness': '30', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '21'}
('Lg', 'N318'),{'model': 'N318', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '16198', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'blackberry1843'),{'model': 'blackberry1843', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Lg', 'price': '19136', 'thickness': '18', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '22'}
('Lg', 'hero3334'),{'model': 'hero3334', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '28058', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '14'}
('Lg', 'hero1446'),{'model': 'hero1446', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Lg', 'price': '8782', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '17'}
('Lg', 'N2023'),{'model': 'N2023', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '25084', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
('Lg', 'blackberry2647'),{'model': 'blackberry2647', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '2', 'company': 'Lg', 'price': '15967', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '24'}
('Lg', 'N2386'),{'model': 'N2386', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '5', 'company': 'Lg', 'price': '25628', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Lg', 'blackberry1080'),{'model': 'blackberry1080', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '1', 'company': 'Lg', 'price': '6111', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '25'}
('Lg', 'hero4220'),{'model': 'hero4220', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Lg', 'price': '25631', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '21'}
('Lg', 'N3082'),{'model': 'N3082', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '4', 'company': 'Lg', 'price': '15200', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '11'}
('Lg', 'hero4373'),{'model': 'hero4373', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Lg', 'price': '5490', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Lg', 'blackberry2341'),{'model': 'blackberry2341', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Lg', 'price': '13533', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '29'}
('Lg', 'blackberry3569'),{'model': 'blackberry3569', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Lg', 'price': '1942', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('Lg', 'hero372'),{'model': 'hero372', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '31373', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '6'}
('Lg', 'hero2232'),{'model': 'hero2232', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '22843', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '27'}
('Lg', 'lumia350'),{'model': 'lumia350', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Lg', 'price': '30612', 'thickness': '27', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '18'}
('Lg', 'blackberry2154'),{'model': 'blackberry2154', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '5', 'company': 'Lg', 'price': '6377', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '28'}
('Lg', 'blackberry2356'),{'model': 'blackberry2356', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '1', 'company': 'Lg', 'price': '1406', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Lg', 'blackberry3969'),{'model': 'blackberry3969', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Lg', 'price': '24080', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '7'}
('Lg', 'hero4007'),{'model': 'hero4007', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Lg', 'price': '14016', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('Lg', 'N2662'),{'model': 'N2662', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Lg', 'price': '1486', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '10'}
('Lg', 'hero3251'),{'model': 'hero3251', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '4', 'company': 'Lg', 'price': '26980', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '25'}
('Lg', 'N2947'),{'model': 'N2947', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '1', 'company': 'Lg', 'price': '28450', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Lg', 'hero286'),{'model': 'hero286', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Lg', 'price': '14643', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '30'}
('Lg', 'hero2090'),{'model': 'hero2090', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '34349', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '5'}
('Lg', 'hero3620'),{'model': 'hero3620', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '4', 'company': 'Lg', 'price': '19755', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('Lg', 'blackberry3759'),{'model': 'blackberry3759', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '17945', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '25'}
('Lg', 'hero534'),{'model': 'hero534', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '18769', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '22'}
('Lg', 'N1993'),{'model': 'N1993', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Lg', 'price': '28390', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('Lg', 'hero293'),{'model': 'hero293', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Lg', 'price': '18245', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '12'}
('Lg', 'hero153'),{'model': 'hero153', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '3', 'company': 'Lg', 'price': '3422', 'thickness': '24', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Lg', 'lumia1148'),{'model': 'lumia1148', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Lg', 'price': '6415', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('Lg', 'lumia1618'),{'model': 'lumia1618', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '5', 'company': 'Lg', 'price': '22321', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('Lg', 'hero1810'),{'model': 'hero1810', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '1', 'company': 'Lg', 'price': '15046', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '20'}
('Lg', 'lumia4038'),{'model': 'lumia4038', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '2', 'company': 'Lg', 'price': '36803', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '6'}
('Lg', 'blackberry3358'),{'model': 'blackberry3358', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '2', 'company': 'Lg', 'price': '24976', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('Lg', 'blackberry3666'),{'model': 'blackberry3666', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Lg', 'price': '32954', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '26'}
('Lg', 'hero1011'),{'model': 'hero1011', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Lg', 'price': '37602', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '23'}
('Lg', 'hero447'),{'model': 'hero447', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Lg', 'price': '16446', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '24'}
('Lg', 'blackberry2042'),{'model': 'blackberry2042', 'GPS': 'no', 'frontcamera': '20', 'rearcamera': '3', 'company': 'Lg', 'price': '12040', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '15'}
('Lg', 'N3190'),{'model': 'N3190', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Lg', 'price': '25274', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '23'}
('Lg', 'hero4282'),{'model': 'hero4282', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Lg', 'price': '2688', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '27'}
('Lg', 'N980'),{'model': 'N980', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Lg', 'price': '25028', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('Lg', 'lumia3494'),{'model': 'lumia3494', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '3', 'company': 'Lg', 'price': '34602', 'thickness': '22', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '21'}
('Lg', 'hero3518'),{'model': 'hero3518', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Lg', 'price': '36275', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '6'}
('Lg', 'hero3446'),{'model': 'hero3446', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '1', 'company': 'Lg', 'price': '19940', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '11'}
('Lg', 'hero3881'),{'model': 'hero3881', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Lg', 'price': '3867', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '22'}
('Lg', 'N341'),{'model': 'N341', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '0', 'company': 'Lg', 'price': '12044', 'thickness': '13', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '28'}
('Lg', 'N3995'),{'model': 'N3995', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '2', 'company': 'Lg', 'price': '36945', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '29'}
('Lg', 'hero1283'),{'model': 'hero1283', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '5', 'company': 'Lg', 'price': '17642', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '29'}
('Lg', 'hero3505'),{'model': 'hero3505', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '1', 'company': 'Lg', 'price': '34998', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '12'}
('Lg', 'lumia362'),{'model': 'lumia362', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Lg', 'price': '17159', 'thickness': '17', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('Lg', 'hero2157'),{'model': 'hero2157', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Lg', 'price': '6432', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Lg', 'lumia1753'),{'model': 'lumia1753', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '3', 'company': 'Lg', 'price': '33950', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '27'}
('Lg', 'lumia4045'),{'model': 'lumia4045', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '37203', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('Lg', 'hero2302'),{'model': 'hero2302', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Lg', 'price': '17210', 'thickness': '19', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Lg', 'hero4401'),{'model': 'hero4401', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '4', 'company': 'Lg', 'price': '8566', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '13'}
('Lg', 'N1444'),{'model': 'N1444', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Lg', 'price': '11006', 'thickness': '19', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '10'}
('Lg', 'hero4129'),{'model': 'hero4129', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Lg', 'price': '14283', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '26'}
('Lg', 'hero506'),{'model': 'hero506', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '4', 'company': 'Lg', 'price': '2646', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '28'}
('Lg', 'blackberry3738'),{'model': 'blackberry3738', 'GPS': 'no', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Lg', 'price': '28080', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('Lg', 'N4383'),{'model': 'N4383', 'GPS': 'no', 'frontcamera': '10', 'rearcamera': '1', 'company': 'Lg', 'price': '28701', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '20'}
('Lg', 'hero2890'),{'model': 'hero2890', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '2', 'company': 'Lg', 'price': '14991', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '26'}
('Lg', 'hero3067'),{'model': 'hero3067', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '0', 'company': 'Lg', 'price': '14547', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '20'}
('Lg', 'N3822'),{'model': 'N3822', 'GPS': 'yes', 'frontcamera': '14', 'rearcamera': '4', 'company': 'Lg', 'price': '33973', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '19'}
('Lg', 'hero530'),{'model': 'hero530', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Lg', 'price': '1711', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '14'}
('Lg', 'N1331'),{'model': 'N1331', 'GPS': 'no', 'frontcamera': '13', 'rearcamera': '1', 'company': 'Lg', 'price': '24495', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '9'}
('Lg', 'hero696'),{'model': 'hero696', 'GPS': 'yes', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Lg', 'price': '39747', 'thickness': '15', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '8'}
('Lg', 'hero3917'),{'model': 'hero3917', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '1', 'company': 'Lg', 'price': '4078', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Lg', 'lumia3009'),{'model': 'lumia3009', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Lg', 'price': '7630', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '16'}
('Lg', 'lumia3850'),{'model': 'lumia3850', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '3', 'company': 'Lg', 'price': '11953', 'thickness': '29', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '27'}
('Lg', 'blackberry2627'),{'model': 'blackberry2627', 'GPS': 'yes', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Lg', 'price': '22480', 'thickness': '27', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Lg', 'lumia761'),{'model': 'lumia761', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '3', 'company': 'Lg', 'price': '32745', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('Lg', 'N2760'),{'model': 'N2760', 'GPS': 'no', 'frontcamera': '8', 'rearcamera': '3', 'company': 'Lg', 'price': '31963', 'thickness': '14', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '14'}
('Lg', 'hero3829'),{'model': 'hero3829', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Lg', 'price': '29267', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '22'}
('Lg', 'N3932'),{'model': 'N3932', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '2', 'company': 'Lg', 'price': '39898', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '12'}
('Lg', 'lumia970'),{'model': 'lumia970', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Lg', 'price': '10454', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '20'}
('Lg', 'hero2495'),{'model': 'hero2495', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Lg', 'price': '38518', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('Lg', 'lumia960'),{'model': 'lumia960', 'GPS': 'yes', 'frontcamera': '10', 'rearcamera': '4', 'company': 'Lg', 'price': '29299', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '5'}
('Lg', 'hero4408'),{'model': 'hero4408', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '5', 'company': 'Lg', 'price': '14182', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Lg', 'lumia1073'),{'model': 'lumia1073', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '2', 'company': 'Lg', 'price': '22347', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '6'}
