('Samsung', 'N2384'),{'model': 'N2384', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '26073', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'blackberry467'),{'model': 'blackberry467', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '6726', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '6'}
('Samsung', 'N986'),{'model': 'N986', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '4', 'company': 'Samsung', 'price': '33564', 'thickness': '14', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '25'}
('Samsung', 'hero104'),{'model': 'hero104', 'GPS': 'no', 'frontcamera': '0', 'rearcamera': '2', 'company': 'Samsung', 'price': '21896', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '7'}
('Samsung', 'hero2366'),{'model': 'hero2366', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '5', 'company': 'Samsung', 'price': '30224', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('Samsung', 'hero499'),{'model': 'hero499', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Samsung', 'price': '34885', 'thickness': '23', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '22'}
('Samsung', 'blackberry886'),{'model': 'blackberry886', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Samsung', 'price': '23953', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '16'}
('Samsung', 'lumia213'),{'model': 'lumia213', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '4', 'company': 'Samsung', 'price': '4142', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '19'}
('Samsung', 'lumia3100'),{'model': 'lumia3100', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Samsung', 'price': '32069', 'thickness': '28', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Samsung', 'blackberry3927'),{'model': 'blackberry3927', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '3', 'company': 'Samsung', 'price': '20802', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '16'}
('Samsung', 'lumia2718'),{'model': 'lumia2718', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Samsung', 'price': '18907', 'thickness': '26', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '11'}
('Samsung', 'blackberry854'),{'model': 'blackberry854', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Samsung', 'price': '37303', 'thickness': '14', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '8'}
('Samsung', 'hero2571'),{'model': 'hero2571', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '2', 'company': 'Samsung', 'price': '28523', 'thickness': '11', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Samsung', 'N3487'),{'model': 'N3487', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Samsung', 'price': '22334', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '5'}
('Samsung', 'lumia4267'),{'model': 'lumia4267', 'GPS': 'yes', 'frontcamera': '3', 'rearcamera': '5', 'company': 'Samsung', 'price': '17600', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '30'}
('Samsung', 'lumia3747'),{'model': 'lumia3747', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '1', 'company': 'Samsung', 'price': '11132', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '5'}
('Samsung', 'blackberry980'),{'model': 'blackberry980', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '32793', 'thickness': '21', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '17'}
('Samsung', 'hero1170'),{'model': 'hero1170', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '4', 'company': 'Samsung', 'price': '14996', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '15'}
('Samsung', 'hero4417'),{'model': 'hero4417', 'GPS': 'no', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '30329', 'thickness': '28', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Samsung', 'hero4327'),{'model': 'hero4327', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '5', 'company': 'Samsung', 'price': '24772', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '28'}
('Samsung', 'hero4018'),{'model': 'hero4018', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Samsung', 'price': '2847', 'thickness': '20', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '17'}
('Samsung', 'hero3473'),{'model': 'hero3473', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '2', 'company': 'Samsung', 'price': '23795', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '29'}
('Samsung', 'N1539'),{'model': 'N1539', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '4', 'company': 'Samsung', 'price': '31068', 'thickness': '10', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '23'}
('Samsung', 'N3546'),{'model': 'N3546', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Samsung', 'price': '18163', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '9'}
('Samsung', 'hero4572'),{'model': 'hero4572', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Samsung', 'price': '39770', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '21'}
('Samsung', 'hero1007'),{'model': 'hero1007', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '5', 'company': 'Samsung', 'price': '34653', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '26'}
('Samsung', 'hero845'),{'model': 'hero845', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Samsung', 'price': '9427', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Samsung', 'hero2655'),{'model': 'hero2655', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '4', 'company': 'Samsung', 'price': '5774', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '6'}
('Samsung', 'blackberry251'),{'model': 'blackberry251', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '1', 'company': 'Samsung', 'price': '9803', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '10'}
('Samsung', 'lumia2416'),{'model': 'lumia2416', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '3', 'company': 'Samsung', 'price': '11765', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '24'}
('Samsung', 'hero517'),{'model': 'hero517', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '0', 'company': 'Samsung', 'price': '37667', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '8'}
('Samsung', 'N492'),{'model': 'N492', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '0', 'company': 'Samsung', 'price': '6544', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '19'}
('Samsung', 'hero2194'),{'model': 'hero2194', 'GPS': 'no', 'frontcamera': '3', 'rearcamera': '0', 'company': 'Samsung', 'price': '1682', 'thickness': '11', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '5'}
('Samsung', 'hero1339'),{'model': 'hero1339', 'GPS': 'no', 'frontcamera': '19', 'rearcamera': '2', 'company': 'Samsung', 'price': '24247', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '7'}
('Samsung', 'lumia2224'),{'model': 'lumia2224', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Samsung', 'price': '11147', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '18'}
('Samsung', 'N4108'),{'model': 'N4108', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '4', 'company': 'Samsung', 'price': '12405', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '6'}
('Samsung', 'hero4530'),{'model': 'hero4530', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '28577', 'thickness': '30', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '20'}
('Samsung', 'hero876'),{'model': 'hero876', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '1', 'company': 'Samsung', 'price': '24090', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '20'}
('Samsung', 'blackberry4470'),{'model': 'blackberry4470', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '4', 'company': 'Samsung', 'price': '29784', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '24'}
('Samsung', 'lumia3694'),{'model': 'lumia3694', 'GPS': 'no', 'frontcamera': '5', 'rearcamera': '1', 'company': 'Samsung', 'price': '32658', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '16'}
('Samsung', 'N4100'),{'model': 'N4100', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Samsung', 'price': '9578', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '18'}
('Samsung', 'hero2899'),{'model': 'hero2899', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Samsung', 'price': '27388', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '7'}
('Samsung', 'hero3233'),{'model': 'hero3233', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '0', 'company': 'Samsung', 'price': '17494', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '17'}
('Samsung', 'hero573'),{'model': 'hero573', 'GPS': 'yes', 'frontcamera': '20', 'rearcamera': '0', 'company': 'Samsung', 'price': '18253', 'thickness': '13', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '10'}
('Samsung', 'N333'),{'model': 'N333', 'GPS': 'no', 'frontcamera': '15', 'rearcamera': '5', 'company': 'Samsung', 'price': '1641', 'thickness': '26', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '15'}
('Samsung', 'lumia1991'),{'model': 'lumia1991', 'GPS': 'yes', 'frontcamera': '19', 'rearcamera': '0', 'company': 'Samsung', 'price': '3055', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '11'}
('Samsung', 'lumia4168'),{'model': 'lumia4168', 'GPS': 'yes', 'frontcamera': '7', 'rearcamera': '0', 'company': 'Samsung', 'price': '24321', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '17'}
('Samsung', 'N1694'),{'model': 'N1694', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '2', 'company': 'Samsung', 'price': '33869', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '28'}
('Samsung', 'lumia4319'),{'model': 'lumia4319', 'GPS': 'no', 'frontcamera': '2', 'rearcamera': '4', 'company': 'Samsung', 'price': '7273', 'thickness': '24', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '24'}
('Samsung', 'lumia1902'),{'model': 'lumia1902', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '0', 'company': 'Samsung', 'price': '22658', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '7'}
('Samsung', 'N1678'),{'model': 'N1678', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '1', 'company': 'Samsung', 'price': '14738', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '7'}
('Samsung', 'N3601'),{'model': 'N3601', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '0', 'company': 'Samsung', 'price': '1930', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '8'}
('Samsung', 'hero1211'),{'model': 'hero1211', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '0', 'company': 'Samsung', 'price': '18318', 'thickness': '16', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '21'}
('Samsung', 'hero769'),{'model': 'hero769', 'GPS': 'yes', 'frontcamera': '0', 'rearcamera': '4', 'company': 'Samsung', 'price': '27146', 'thickness': '18', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '13'}
('Samsung', 'lumia146'),{'model': 'lumia146', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '1', 'company': 'Samsung', 'price': '27211', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('Samsung', 'lumia3675'),{'model': 'lumia3675', 'GPS': 'yes', 'frontcamera': '9', 'rearcamera': '1', 'company': 'Samsung', 'price': '19785', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '24'}
('Samsung', 'hero1389'),{'model': 'hero1389', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '1', 'company': 'Samsung', 'price': '17915', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '23'}
('Samsung', 'hero3286'),{'model': 'hero3286', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '2', 'company': 'Samsung', 'price': '17838', 'thickness': '16', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '7'}
('Samsung', 'N3281'),{'model': 'N3281', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '31970', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '8'}
('Samsung', 'blackberry1376'),{'model': 'blackberry1376', 'GPS': 'yes', 'frontcamera': '16', 'rearcamera': '4', 'company': 'Samsung', 'price': '4122', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '20'}
('Samsung', 'N4018'),{'model': 'N4018', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '3', 'company': 'Samsung', 'price': '28076', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '19'}
('Samsung', 'hero3044'),{'model': 'hero3044', 'GPS': 'yes', 'frontcamera': '12', 'rearcamera': '3', 'company': 'Samsung', 'price': '34856', 'thickness': '13', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '22'}
('Samsung', 'hero2960'),{'model': 'hero2960', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '1', 'company': 'Samsung', 'price': '26040', 'thickness': '20', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '13'}
('Samsung', 'hero3067'),{'model': 'hero3067', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '5', 'company': 'Samsung', 'price': '34195', 'thickness': '11', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '9'}
('Samsung', 'hero1416'),{'model': 'hero1416', 'GPS': 'no', 'frontcamera': '1', 'rearcamera': '0', 'company': 'Samsung', 'price': '29155', 'thickness': '26', 'type': 'basic', 'operatingsystem': 's40', 'talktime': '30'}
('Samsung', 'lumia2087'),{'model': 'lumia2087', 'GPS': 'no', 'frontcamera': '4', 'rearcamera': '3', 'company': 'Samsung', 'price': '1754', 'thickness': '24', 'type': 'basic', 'operatingsystem': 'bada', 'talktime': '15'}
('Samsung', 'hero1471'),{'model': 'hero1471', 'GPS': 'yes', 'frontcamera': '8', 'rearcamera': '2', 'company': 'Samsung', 'price': '29113', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'android', 'talktime': '9'}
('Samsung', 'N1031'),{'model': 'N1031', 'GPS': 'yes', 'frontcamera': '11', 'rearcamera': '5', 'company': 'Samsung', 'price': '16393', 'thickness': '25', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '28'}
('Samsung', 'N3679'),{'model': 'N3679', 'GPS': 'yes', 'frontcamera': '4', 'rearcamera': '5', 'company': 'Samsung', 'price': '29088', 'thickness': '30', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '15'}
('Samsung', 'N700'),{'model': 'N700', 'GPS': 'no', 'frontcamera': '11', 'rearcamera': '3', 'company': 'Samsung', 'price': '34120', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '14'}
('Samsung', 'N1507'),{'model': 'N1507', 'GPS': 'no', 'frontcamera': '12', 'rearcamera': '0', 'company': 'Samsung', 'price': '19562', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '8'}
('Samsung', 'hero3908'),{'model': 'hero3908', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '4', 'company': 'Samsung', 'price': '21425', 'thickness': '12', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '20'}
('Samsung', 'hero461'),{'model': 'hero461', 'GPS': 'yes', 'frontcamera': '1', 'rearcamera': '3', 'company': 'Samsung', 'price': '3502', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '7'}
('Samsung', 'blackberry4310'),{'model': 'blackberry4310', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '0', 'company': 'Samsung', 'price': '32080', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '19'}
('Samsung', 'blackberry1097'),{'model': 'blackberry1097', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '10377', 'thickness': '18', 'type': 'basic', 'operatingsystem': 'blackberry', 'talktime': '7'}
('Samsung', 'hero3134'),{'model': 'hero3134', 'GPS': 'no', 'frontcamera': '18', 'rearcamera': '5', 'company': 'Samsung', 'price': '12783', 'thickness': '15', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '17'}
('Samsung', 'blackberry2414'),{'model': 'blackberry2414', 'GPS': 'no', 'frontcamera': '9', 'rearcamera': '5', 'company': 'Samsung', 'price': '2132', 'thickness': '17', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '20'}
('Samsung', 'blackberry3859'),{'model': 'blackberry3859', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '5', 'company': 'Samsung', 'price': '14942', 'thickness': '28', 'type': 'smartphone', 'operatingsystem': 'windows', 'talktime': '12'}
('Samsung', 'blackberry737'),{'model': 'blackberry737', 'GPS': 'yes', 'frontcamera': '15', 'rearcamera': '3', 'company': 'Samsung', 'price': '11836', 'thickness': '29', 'type': 'basic', 'operatingsystem': 'symbian', 'talktime': '5'}
('Samsung', 'lumia702'),{'model': 'lumia702', 'GPS': 'yes', 'frontcamera': '6', 'rearcamera': '2', 'company': 'Samsung', 'price': '2659', 'thickness': '22', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '30'}
('Samsung', 'blackberry3629'),{'model': 'blackberry3629', 'GPS': 'yes', 'frontcamera': '2', 'rearcamera': '3', 'company': 'Samsung', 'price': '16455', 'thickness': '21', 'type': 'smartphone', 'operatingsystem': 'bada', 'talktime': '20'}
('Samsung', 'hero2479'),{'model': 'hero2479', 'GPS': 'yes', 'frontcamera': '13', 'rearcamera': '0', 'company': 'Samsung', 'price': '7072', 'thickness': '25', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '6'}
('Samsung', 'lumia369'),{'model': 'lumia369', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '5116', 'thickness': '12', 'type': 'basic', 'operatingsystem': 'windows', 'talktime': '30'}
('Samsung', 'hero3832'),{'model': 'hero3832', 'GPS': 'no', 'frontcamera': '14', 'rearcamera': '5', 'company': 'Samsung', 'price': '21097', 'thickness': '29', 'type': 'smartphone', 'operatingsystem': 'blackberry', 'talktime': '18'}
('Samsung', 'blackberry794'),{'model': 'blackberry794', 'GPS': 'no', 'frontcamera': '17', 'rearcamera': '1', 'company': 'Samsung', 'price': '20551', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 'android', 'talktime': '10'}
('Samsung', 'blackberry3231'),{'model': 'blackberry3231', 'GPS': 'no', 'frontcamera': '7', 'rearcamera': '2', 'company': 'Samsung', 'price': '32758', 'thickness': '23', 'type': 'smartphone', 'operatingsystem': 'symbian', 'talktime': '14'}
('Samsung', 'lumia3062'),{'model': 'lumia3062', 'GPS': 'yes', 'frontcamera': '17', 'rearcamera': '3', 'company': 'Samsung', 'price': '38926', 'thickness': '10', 'type': 'smartphone', 'operatingsystem': 's40', 'talktime': '14'}
